title,region,region_name,region_parent_name,property_size,bedrooms,bathrooms,furnishing,is_boost,price
Furnished 2bdrm Block of Flats in Ipaja for sale,"Lagos State, Ipaja",Ipaja,Lagos State,300.0,2.0,2.0,Furnished,diamond,80000000
Furnished 4bdrm Duplex in Osapa London Leki for sale,"Lekki, Osapa London",Osapa London,Lagos State,500.0,4.0,4.0,Furnished,diamond,250000000
3bdrm Block of Flats in Ojo Alaba for sale,"Lagos State, Ojo",Ojo,Lagos State,600.0,3.0,3.0,Unfurnished,diamond,34000000
Furnished 7bdrm Block of Flats in Ayobo for sale,"Ipaja, Ayobo",Ayobo,Lagos State,600.0,7.0,7.0,Furnished,diamond,95000000
"Furnished 3bdrm House in Kagini Bread Bakery, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),180.0,3.0,2.0,Furnished,vip,24000000
5bdrm Duplex in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,500.0,5.0,5.0,Unfurnished,enterprise,600000000
3bdrm Apartment in Wuye for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),120.0,3.0,3.0,Semi-Furnished,diamond,170000000
"4bdrm Duplex in In An Estate, Ogba for sale","Lagos State, Ogba",Ogba,Lagos State,300.0,4.0,5.0,Unfurnished,False,220000000
"10bdrm Bungalow in Balofem Properties $, Abeokuta North for sale","Ogun State, Abeokuta North",Abeokuta North,Ogun State,700.0,10.0,5.0,Semi-Furnished,enterprise,25000000
"Furnished 20bdrm House in Balofem Properties &, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,800.0,20.0,20.0,Furnished,enterprise,100000000
4bdrm Duplex in Ogba Near Airport for sale,"Lagos State, Ogba",Ogba,Lagos State,500.0,4.0,4.0,Semi-Furnished,diamond,200000000
Furnished 3bdrm Block of Flats in Akoka Yaba Lagos for sale,"Yaba, Akoka",Akoka,Lagos State,500.0,3.0,3.0,Furnished,diamond,160000000
"Furnished 4bdrm Duplex in Gowon Estate, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,500.0,4.0,5.0,Furnished,diamond,250000000
5bdrm Duplex in Lekki Phase 2 for sale,"Lekki, Lekki Phase 2",Lekki Phase 2,Lagos State,450.0,5.0,6.0,Semi-Furnished,vip,400000000
4bdrm Duplex in Ikota Villa Estate for sale,"Lekki, Ikota",Ikota,Lagos State,280.0,4.0,5.0,Semi-Furnished,vip,110000000
"3bdrm Duplex in Ifako Ijaye, Fagba for sale","Agege, Fagba",Fagba,Lagos State,500.0,3.0,3.0,Unfurnished,enterprise,140000000
"6bdrm Bungalow in Olomore Housing, Abeokuta North for sale","Ogun State, Abeokuta North",Abeokuta North,Ogun State,1000.0,6.0,4.0,Unfurnished,enterprise,24000000
5bdrm Duplex in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,300.0,5.0,6.0,Unfurnished,False,220000000
"3bdrm Duplex in Amen Estate Phase 2, Eleko for sale","Ibeju, Eleko",Eleko,Lagos State,400.0,3.0,3.0,Semi-Furnished,enterprise,90000000
"Furnished 5bdrm Duplex in Caption Cuort Leki, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,500.0,5.0,5.0,Furnished,diamond,235000000
Furnished 4bdrm Duplex in High Castle P& T for sale,"Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,Lagos State,500.0,4.0,4.0,Furnished,diamond,120000000
Furnished 2bdrm Duplex in Olokonla Ajah for sale,"Lagos State, Ajah",Ajah,Lagos State,300.0,2.0,2.0,Furnished,diamond,45000000
"Furnished 3bdrm Bungalow in Arowojobe, Maryland for sale","Lagos State, Maryland",Maryland,Lagos State,1000.0,3.0,3.0,Furnished,diamond,200000000
"3bdrm Block of Flats in Chois Oasis, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,200.0,3.0,3.0,Unfurnished,enterprise,55000000
"4bdrm Duplex in Lekki Palm 🌴 City, Ado / Ajah for sale","Ajah, Ado / Ajah",Ado / Ajah,Lagos State,220.0,4.0,5.0,Semi-Furnished,diamond,150000000
"4bdrm Bungalow in Balofem Properties &, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,648.0,4.0,4.0,Unfurnished,enterprise,20000000
"Furnished 5bdrm Bungalow in Balofem Properties &, Abeokuta North","Ogun State, Abeokuta North",Abeokuta North,Ogun State,648.0,5.0,5.0,Furnished,enterprise,25000000
"Furnished 2bdrm Block of Flats in Balofem Properties $, Abeokuta South","Ogun State, Abeokuta South",Abeokuta South,Ogun State,250.0,2.0,2.0,Furnished,enterprise,48000000
9bdrm Duplex in Egbeda for sale,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,600.0,9.0,9.0,Semi-Furnished,diamond,250000000
Furnished 4bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,Lagos State,500.0,4.0,4.0,Furnished,diamond,280000000
3bdrm Bungalow in Ekoro Abule Egba for sale,"Lagos State, Abule Egba",Abule Egba,Lagos State,600.0,3.0,4.0,Semi-Furnished,diamond,80000000
Furnished 4bdrm Block of Flats in Randle Avenue Surulere for sale,"Lagos State, Surulere",Surulere,Lagos State,600.0,4.0,4.0,Furnished,diamond,300000000
"2bdrm Bungalow in Nihort Road, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,326.0,2.0,3.0,Unfurnished,vip,16000000
"5bdrm Block of Flats in New Garage, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,350.0,5.0,3.0,Unfurnished,vip,30000000
"Furnished 4bdrm Duplex in Heritage Estate, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Lagos State,350.0,4.0,4.0,Furnished,enterprise,255000000
Furnished 4bdrm Duplex in Ejigbadero Estate for sale,"Oyo State, Egbeda",Egbeda,Oyo State,300.0,4.0,4.0,Furnished,diamond,150000000
4bdrm Duplex in Maryland Lagos State for sale,"Lagos State, Maryland",Maryland,Lagos State,500.0,4.0,4.0,Unfurnished,diamond,300000000
"Furnished 5bdrm Duplex in Abule Egba, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,500.0,5.0,5.0,Furnished,diamond,350000000
Furnished 5bdrm Duplex in Omole for sale,"Ikeja, Omole Phase 1",Omole Phase 1,Lagos State,500.0,5.0,5.0,Furnished,diamond,700000000
"3bdrm Block of Flats in Gowon, Egbeda for sale","Oyo State, Egbeda",Egbeda,Oyo State,1200.0,3.0,4.0,Semi-Furnished,diamond,150000000
2bdrm Apartment in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,,2.0,3.0,Semi-Furnished,vip,130000000
"4bdrm Duplex in Ochacho Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,Abuja (Fct),250.0,4.0,4.0,Unfurnished,False,190000000
4bdrm Duplex in Jericho Ibadan for sale,"Oyo State, Ibadan",Ibadan,Oyo State,450.0,4.0,4.0,Unfurnished,vip,240000000
"Furnished 3bdrm Block of Flats in Governor'S Road, Obafemi-Owode","Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,600.0,3.0,4.0,Furnished,diamond,200000000
4bdrm Bungalow in Ikotun for sale,"Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,600.0,4.0,4.0,Semi-Furnished,diamond,45000000
Furnished 7bdrm Duplex in Synagougue Egbe for sale,"Ikotun/Igando, Egbe / Ikotun/Igando",Egbe / Ikotun/Igando,Lagos State,400.0,7.0,7.0,Furnished,diamond,190000000
6bdrm Duplex in Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,652.0,6.0,6.0,Semi-Furnished,diamond,250000000
"Furnished 2bdrm Bungalow in So Easy, Ayobo for sale","Ipaja, Ayobo",Ayobo,Lagos State,300.0,2.0,2.0,Furnished,diamond,27000000
Furnished 2bdrm Block of Flats in 600 Ijegun for sale,"Ikotun/Igando, Ijegun",Ijegun,Lagos State,600.0,2.0,3.0,Furnished,diamond,65000000
2bdrm Apartment in Lekki Horizon for sale,"Lagos State, Lekki",Lekki,Lagos State,,2.0,3.0,Unfurnished,vip,200000000
"Furnished 2bdrm Block of Flats in Coscharis Motors, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,600.0,2.0,3.0,Furnished,False,250000000
Furnished 4bdrm Duplex in Badore for sale,"Ibeju, Badore",Badore,Lagos State,650.0,4.0,4.0,Furnished,enterprise,180000000
"5bdrm Duplex in Oral Estate, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,270.0,5.0,6.0,Semi-Furnished,diamond,380000000
"6bdrm Bungalow in Balofem Properties $, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,648.0,6.0,6.0,Unfurnished,enterprise,15000000
"3bdrm Block of Flats in Estate, Ikotun / Ikotun/Igando for sale","Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,Lagos State,600.0,3.0,2.0,Unfurnished,diamond,50000000
"Furnished 3bdrm Bungalow in Iba Ojo Cda, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,600.0,3.0,3.0,Furnished,diamond,68000000
"Furnished 5bdrm Duplex in Berger, Akute Ajuwon for sale","Ikorodu, Akute Ajuwon",Akute Ajuwon,Lagos State,350.0,5.0,5.0,Furnished,diamond,85000000
Furnished 5bdrm Duplex in Ajao Estate Isolo for sale,"Isolo, Ajao Estate",Ajao Estate,Lagos State,500.0,5.0,5.0,Furnished,diamond,280000000
3bdrm Block of Flats in Governor'S Rd Governors Road for sale,"Ikotun/Igando, Governors Road",Governors Road,Lagos State,600.0,3.0,2.0,Semi-Furnished,diamond,130000000
Furnished 5bdrm Duplex in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,500.0,5.0,5.0,Furnished,diamond,120000000
4bdrm Duplex in Akowonjo for sale,"Alimosho, Akowonjo",Akowonjo,Lagos State,350.0,4.0,4.0,Unfurnished,enterprise,185000000
4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,Lagos State,300.0,4.0,4.0,Semi-Furnished,enterprise,98000000
"Furnished 3bdrm Apartment in By Kingstonjoe, Ejigbo / Ejigbo for sale","Ejigbo, Ejigbo / Ejigbo",Ejigbo / Ejigbo,Osun State,600.0,3.0,3.0,Furnished,diamond,76000000
Furnished 2bdrm Block of Flats in Oke Afa Canoe Ajao for sale,"Isolo, Oke-Afa",Oke-Afa,Lagos State,600.0,2.0,3.0,Furnished,diamond,365000000
2bdrm Block of Flats in Itele Ayobo for sale,"Ipaja, Ayobo",Ayobo,Lagos State,600.0,2.0,3.0,Semi-Furnished,diamond,60000000
Furnished 3bdrm Bungalow in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,Lagos State,250.0,3.0,3.0,Furnished,enterprise,100000000
"Furnished 5bdrm Duplex in Chevron, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,600.0,5.0,5.0,Furnished,diamond,450000000
Furnished 3bdrm Block of Flats in Karoale Estate Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,750.0,3.0,4.0,Furnished,diamond,220000000
"Furnished 3bdrm Block of Flats in Governor'S Rd, Governors Road","Ikotun/Igando, Governors Road",Governors Road,Lagos State,600.0,3.0,3.0,Furnished,diamond,65000000
Furnished 4bdrm Duplex in Lucky Fiber Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,300.0,4.0,4.0,Furnished,diamond,45000000
"Furnished Studio Apartment in Kaba, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),2500.0,1.0,1.0,Furnished,vip,13000000
5bdrm House in Shell Location for sale,"Port-Harcourt, Shell Location",Shell Location,Rivers State,500.0,5.0,5.0,Unfurnished,False,95000000
"Furnished 2bdrm Apartment in Ajah, Agungi for sale","Lekki, Agungi",Agungi,Lagos State,500.0,2.0,2.0,Furnished,diamond,78000000
4bdrm Bungalow in Mopol Juntion Ayobo for sale,"Ipaja, Ayobo",Ayobo,Lagos State,600.0,4.0,4.0,Unfurnished,diamond,39000000
6bdrm Duplex in Ipaja for sale,"Lagos State, Ipaja",Ipaja,Lagos State,450.0,6.0,6.0,Semi-Furnished,diamond,95000000
Furnished 2bdrm Bungalow in Delemo Alakuko Lagos for sale,"Ifako-Ijaiye, Alakuko",Alakuko,Lagos State,300.0,2.0,3.0,Furnished,diamond,38000000
2bdrm Block of Flats in Dopemu for sale,"Alimosho, Dopemu",Dopemu,Lagos State,600.0,2.0,5.0,Unfurnished,diamond,110000000
4bdrm Apartment in Egbeda for sale,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,500.0,4.0,3.0,Semi-Furnished,diamond,95000000
Furnished 4bdrm Block of Flats in Ikate Surulere for sale,"Lagos State, Surulere",Surulere,Lagos State,600.0,4.0,4.0,Furnished,diamond,165000000
Furnished 2bdrm Block of Flats in Eko Pearl for sale,"Lagos State, Eko Atlantic",Eko Atlantic,Lagos State,400.0,2.0,3.0,Furnished,diamond,690000000
"3bdrm Duplex in Lekki Palms City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,300.0,3.0,4.0,Unfurnished,vip,90000000
4bdrm Duplex in Ikota Villa for sale,"Lekki, Ikota",Ikota,Lagos State,250.0,4.0,5.0,Semi-Furnished,vip,120000000
"3bdrm Block of Flats in Unity Estate, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,2100.0,3.0,4.0,Unfurnished,vip,200000000
"5bdrm Duplex in Lekki Palms City, Ajah for sale","Lagos State, Ajah",Ajah,Lagos State,400.0,5.0,5.0,Semi-Furnished,vip,250000000
5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,Lagos State,2000.0,5.0,5.0,Unfurnished,vip,400000000
4bdrm Bungalow in Ibeshe / Ikorodu for sale,"Ikorodu, Ibeshe / Ikorodu",Ibeshe / Ikorodu,Lagos State,500.0,4.0,4.0,Unfurnished,False,90000000
House for Sale at Olomore Abeokuta Ogun State,"Ogun State, Abeokuta North",Abeokuta North,Ogun State,648.0,10.0,2.0,Furnished,enterprise,70000000
5bdrm Duplex in Igbogbo Ikorodu for sale,"Lagos State, Ikorodu",Ikorodu,Lagos State,300.0,5.0,5.0,Semi-Furnished,diamond,67000000
Furnished 3bdrm Apartment in Ikate Leki for sale,"Lekki, Ikate",Ikate,Lagos State,500.0,3.0,3.0,Furnished,diamond,200000000
"4bdrm Block of Flats in Unity Estate, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,600.0,4.0,4.0,Semi-Furnished,diamond,150000000
"Furnished 3bdrm Block of Flats in Command, Ado-Odo/Ota for sale","Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,300.0,3.0,3.0,Furnished,diamond,65000000
5bdrm Duplex in Magodo Gra Phase 1 for sale,"Lagos State, Magodo",Magodo,Lagos State,500.0,5.0,5.0,Unfurnished,enterprise,500000000
4bdrm Duplex in Adeniyi Jones for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,180.0,4.0,4.0,Unfurnished,False,210000000
3bdrm Bungalow in Ado Ekiti for sale,"Ekiti State, Ado Ekiti",Ado Ekiti,Ekiti State,700.0,3.0,4.0,Semi-Furnished,False,37000000
Furnished 5bdrm Duplex in Vgc Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,Lagos State,600.0,5.0,5.0,Furnished,diamond,700000000
4bdrm Block of Flats in Ikola Ifako-Ijaiye for sale,"Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,750.0,4.0,4.0,Semi-Furnished,diamond,49000000
6bdrm Apartment in Egbe for sale,"Lagos State, Egbe/Idimu",Egbe/Idimu,Lagos State,600.0,6.0,6.0,Semi-Furnished,diamond,200000000
"Furnished 3bdrm Duplex in Excellence, Ogba for sale","Lagos State, Ogba",Ogba,Lagos State,600.0,3.0,4.0,Furnished,diamond,160000000
3bdrm Duplex in Apple Court Phase 2 for sale,"Lekki, Ikota",Ikota,Lagos State,220.0,3.0,4.0,Semi-Furnished,diamond,110000000
"Furnished 5bdrm Duplex in Leki, Ologolo for sale","Lekki, Ologolo",Ologolo,Lagos State,500.0,5.0,5.0,Furnished,diamond,280000000
Furnished 5bdrm Duplex in Karole Estate Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,600.0,5.0,5.0,Furnished,diamond,220000000
Furnished 4bdrm Duplex in Karole Estate Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,500.0,4.0,4.0,Furnished,diamond,250000000
"5bdrm Duplex in Megamond Estate, Ikota for sale","Lekki, Ikota",Ikota,Lagos State,500.0,5.0,6.0,Semi-Furnished,vip,300000000
"4bdrm Duplex in Iyaganku Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,Oyo State,1200.0,4.0,4.0,Unfurnished,vip,600000000
Furnished 4bdrm Duplex in Ikeja for sale,"Lagos State, Ikeja",Ikeja,Lagos State,300.0,4.0,5.0,Furnished,False,240000000
"Furnished 10bdrm Duplex in Balofem Properties &, Abeokuta South","Ogun State, Abeokuta South",Abeokuta South,Ogun State,300.0,10.0,5.0,Furnished,enterprise,30000000
Furnished 3bdrm Bungalow in Sango Ado-Odo Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,Ogun State,600.0,3.0,3.0,Furnished,diamond,50000000
"Furnished 5bdrm Duplex in Garmade Estate Near, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,500.0,5.0,5.0,Furnished,diamond,400000000
3bdrm Bungalow in Katongara Fedral for sale,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,400.0,3.0,3.0,Semi-Furnished,diamond,29000000
"3bdrm Duplex in Brick City Estate, Kubwa for sale","Abuja (Fct), Kubwa",Kubwa,Abuja (Fct),250.0,3.0,3.0,Unfurnished,diamond,100000000
Furnished 4bdrm Duplex in Parkview Estate for sale,"Ikoyi, Parkview Estate",Parkview Estate,Lagos State,500.0,4.0,4.0,Furnished,diamond,600000000
"Furnished 5bdrm Duplex in Idado Estate, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,600.0,5.0,5.0,Furnished,diamond,550000000
"3bdrm Block of Flats in Alakuko, Alagbado for sale","Ifako-Ijaiye, Alagbado",Alagbado,Lagos State,634.0,3.0,3.0,Unfurnished,enterprise,85000000
Furnished 3bdrm Block of Flats in Karole Estate Ogba for sale,"Lagos State, Ogba",Ogba,Lagos State,750.0,3.0,3.0,Furnished,diamond,350000000
"3bdrm Block of Flats in Toll Gate, Ajegunle for sale","Apapa, Ajegunle",Ajegunle,Lagos State,600.0,3.0,3.0,Unfurnished,diamond,65000000
"3bdrm Block of Flats in Leki, Lekki Phase 1 for sale","Lekki, Lekki Phase 1",Lekki Phase 1,Lagos State,600.0,3.0,3.0,Semi-Furnished,diamond,160000000
Furnished 4bdrm Duplex in New London Baruwa for sale,"Ipaja, Baruwa",Baruwa,Lagos State,600.0,4.0,4.0,Furnished,diamond,150000000
"Furnished 9bdrm House in Balofem Properties &, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,648.0,9.0,10.0,Furnished,enterprise,80000000
"Furnished 6bdrm House in Balofem Properties &, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,Ogun State,648.0,6.0,6.0,Furnished,enterprise,45000000
Furnished 3bdrm Block of Flats in Abaranje for sale,"Ikotun/Igando, Abaranje",Abaranje,Lagos State,600.0,3.0,3.0,Furnished,diamond,65000000
Furnished 4bdrm Duplex in Meridian Park for sale,"Ibeju, Awoyaya",Awoyaya,Lagos State,600.0,4.0,4.0,Furnished,diamond,150000000
"Furnished 3bdrm Block of Flats in Shasha, Egbeda / Egbeda for sale","Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,600.0,3.0,3.0,Furnished,diamond,120000000
"Furnished 4bdrm Duplex in Novara Mall, Sangotedo for sale","Ajah, Sangotedo",Sangotedo,Lagos State,500.0,4.0,4.0,Furnished,diamond,275000000
"Furnished 4bdrm Duplex in Peace Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,Lagos State,600.0,4.0,4.0,Furnished,diamond,90000000
Furnished 5bdrm Duplex in Ojodu for sale,"Lagos State, Ojodu",Ojodu,Lagos State,500.0,5.0,5.0,Furnished,diamond,230000000
"4bdrm Duplex in Alfred Court, Allen Avenue for sale","Ikeja, Allen Avenue",Allen Avenue,Lagos State,300.0,4.0,4.0,Semi-Furnished,premium,15000000
"3bdrm Block of Flats in Balofem Properties &, Obafemi-Owode for sale","Ogun State, Obafemi-Owode",Obafemi-Owode,Ogun State,300.0,3.0,3.0,Unfurnished,enterprise,35000000
"3bdrm Block of Flats in Mini Estate, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,500.0,3.0,2.0,Semi-Furnished,diamond,75000000
"4bdrm Duplex in Yusuf Estate Ijaye, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,400.0,4.0,3.0,Unfurnished,diamond,120000000
"Furnished 4bdrm Duplex in Behind Didolu Estate, Ogba for sale","Lagos State, Ogba",Ogba,Lagos State,500.0,4.0,4.0,Furnished,diamond,240000000
"Furnished 4bdrm Duplex in Ajah Leki, Lekki for sale","Lagos State, Lekki",Lekki,Lagos State,600.0,4.0,4.0,Furnished,diamond,185000000
2bdrm Apartment in Baruwa for sale,"Ipaja, Baruwa",Baruwa,Lagos State,600.0,2.0,3.0,Semi-Furnished,diamond,120000000
Furnished 3bdrm Block of Flats in Ogba Ikeja Lagos for sale,"Lagos State, Ogba",Ogba,Lagos State,600.0,3.0,4.0,Furnished,diamond,120000000
Furnished 3bdrm Bungalow in Adeniyi Jones Ikeja for sale,"Ikeja, Adeniyi Jones",Adeniyi Jones,Lagos State,600.0,3.0,3.0,Furnished,diamond,260000000
"4bdrm Apartment in Abeson, Abesan for sale","Ipaja, Abesan",Abesan,Lagos State,500.0,4.0,3.0,Unfurnished,diamond,150000000
"3bdrm Block of Flats in Estate, Ikotun/Igando for sale","Lagos State, Ikotun/Igando",Ikotun/Igando,Lagos State,600.0,3.0,2.0,Unfurnished,diamond,100000000
"4bdrm Block of Flats in Gowon Estate Egbeda, Akowonjo for sale","Alimosho, Akowonjo",Akowonjo,Lagos State,600.0,4.0,4.0,Semi-Furnished,diamond,180000000
Furnished 5bdrm Duplex in Chevron Drive for sale,"Lekki, Chevron",Chevron,Lagos State,600.0,5.0,5.0,Furnished,diamond,420000000
Furnished 4bdrm Bungalow in Egbeda for sale,"Egbeda, Egbeda / Egbeda",Egbeda / Egbeda,Lagos State,500.0,4.0,4.0,Furnished,diamond,85000000
"3bdrm Block of Flats in Apartment Estate, Karmo for sale","Abuja (Fct), Karmo",Karmo,Abuja (Fct),500.0,3.0,4.0,Unfurnished,False,60000000
"Furnished 3bdrm Block of Flats in Balofem Properties &, Abeokuta North","Ogun State, Abeokuta North",Abeokuta North,Ogun State,648.0,3.0,5.0,Furnished,enterprise,35000000
"Furnished 4bdrm Duplex in Chevron, VGC / Ajah for sale","Ajah, Vgc / Ajah",Vgc / Ajah,Lagos State,500.0,4.0,4.0,Furnished,diamond,270000000
2bdrm Block of Flats in Achara Lay-Out Enugu for sale,"Enugu State, Enugu",Enugu,Enugu State,600.0,2.0,3.0,Unfurnished,diamond,95000000
"3bdrm Block of Flats in Ewedogbon Iguando, Igando / Ikotun/Igando","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,Lagos State,600.0,3.0,3.0,Semi-Furnished,diamond,85000000
"3bdrm Bungalow in Command, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,500.0,3.0,3.0,Semi-Furnished,diamond,40000000
"Furnished 5bdrm Duplex in Ikola, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,Lagos State,600.0,5.0,5.0,Furnished,diamond,150000000
Furnished 3bdrm Apartment in Ikate Leki Lagos for sale,"Lekki, Ikate",Ikate,Lagos State,500.0,3.0,4.0,Furnished,diamond,150000000
"Furnished 3bdrm Block of Flats in Horizon Cyberville, Ikate for sale","Lekki, Ikate",Ikate,Lagos State,2000.0,3.0,4.0,Furnished,vip,150000000
"Furnished 4bdrm Bungalow in Balofem Properties $, Abeokuta South","Ogun State, Abeokuta South",Abeokuta South,Ogun State,1200.0,4.0,5.0,Furnished,enterprise,105000000
"4bdrm Bungalow in Balofem Properties , Abeokuta North for Sale","Ogun State, Abeokuta North",Abeokuta North,Ogun State,648.0,4.0,5.0,Unfurnished,enterprise,7000000
3bdrm Duplex in S&T Estate Jericho for sale,"Oyo State, Ibadan",Ibadan,Oyo State,450.0,3.0,3.0,Unfurnished,vip,150000000
"6bdrm Duplex in Bera Estate, Chevron for sale","Lekki, Chevron",Chevron,Lagos State,320.0,6.0,6.0,Unfurnished,False,390000000
"2bdrm Block of Flats in Abak Road, Uyo for sale","Akwa Ibom State, Uyo",Uyo,Akwa Ibom State,802.0,2.0,3.0,Semi-Furnished,premium,50000000
4bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,Lagos State,1000.0,4.0,5.0,Unfurnished,False,300000000
"3bdrm Apartment in Lekki Schem 2, Abraham Adesanya for sale","Surulere, Abraham Adesanya",Abraham Adesanya,Lagos State,3000.0,3.0,4.0,Unfurnished,vip,65000000
